收集時間,站點編號,站點名稱,行政區,可借車輛,可還空位,總停車格,營運狀態,地址,緯度,經度
2026-01-26 10:45:07,500103055,YouBike2.0_承德昌吉街口,大同區,10,8,18,營運中,承德路三段83號前,25.06587,121.51847
2026-01-26 10:45:07,500103056,YouBike2.0_大同16號廣場,大同區,10,4,14,營運中,環河北路一段/民生西路口(東南側),25.05658,121.50826
2026-01-26 10:45:07,500103057,YouBike2.0_捷運圓山站(2號出口),大同區,0,0,37,暫停,承德路三段/庫倫街(東南側),25.07182,121.51929
2026-01-26 10:45:07,500103058,YouBike2.0_樹德公園_1,大同區,0,40,40,營運中,大龍街/大龍街85巷(東北側),25.06669,121.51615
2026-01-26 10:45:07,500103059,YouBike2.0_承德鄭州路口(市民高架下),大同區,24,10,38,營運中,承德路一段/鄭州路口(市民高架下),25.04879,121.51626
2026-01-26 10:45:07,500103060,YouBike2.0_成淵高中,大同區,11,14,25,營運中,錦西街與錦西街52巷口東北側,25.06036,121.51996
2026-01-26 10:45:07,500103061,YouBike2.0_雙蓮國小,大同區,1,19,20,營運中,民權西路102巷4弄25號對側人行道,25.06157,121.51683
2026-01-26 10:45:07,500103062,YouBike2.0_寧夏涼州街口,大同區,14,1,15,營運中,寧夏路141號對側,25.06095,121.51428
2026-01-26 10:45:07,500103063,YouBike2.0_延平涼州街口,大同區,0,14,14,營運中,延平北路二段/涼州街口(行人天橋下),25.06092,121.51126
2026-01-26 10:45:07,500103064,YouBike2.0_大同行政中心,大同區,0,14,16,營運中,昌吉街63號旁,25.06603,121.51481
2026-01-26 10:45:07,500103065,YouBike2.0_大龍市場,大同區,13,2,15,營運中,重慶北路三段335巷13號對面,25.07473,121.51451
2026-01-26 10:45:07,500103066,YouBike2.0_南京西寧北路口(西北側),大同區,4,7,13,營運中,南京西路/西寧北路(西北側),25.05348,121.50855
2026-01-26 10:45:07,500103068,YouBike2.0_哈密街23巷19弄口,大同區,8,15,23,營運中,敦煌路78號,25.07563,121.51815
2026-01-26 10:45:07,500103069,YouBike2.0_民權西路160巷口,大同區,11,3,15,營運中,民權西路160巷口西側,25.06289,121.51544
2026-01-26 10:45:07,500103070,YouBike2.0_重慶北路三段205巷口,大同區,17,2,19,營運中,重慶北路三段203-5號前,25.06997,121.51388
2026-01-26 10:45:07,500103071,YouBike2.0_承德路二段91巷口,大同區,6,13,20,營運中,承德路二段91巷/承德路二段(東南側),25.05621,121.51847
2026-01-26 10:45:07,500103072,YouBike2.0_酒泉庫倫街口,大同區,1,14,15,營運中,酒泉街52號(前),25.07194,121.51626
2026-01-26 10:45:07,500103073,YouBike2.0_民族西大龍街口,大同區,3,12,16,營運中,民族西路165號(前),25.06864,121.51559
2026-01-26 10:45:07,500103074,YouBike2.0_承德路三段324巷口,大同區,5,40,45,營運中,承德路三段316號(旁),25.07477,121.51977
2026-01-26 10:45:07,500103075,YouBike2.0_玉泉公園(鄭州路),大同區,17,3,20,營運中,鄭州路/西寧北路(西南側),25.05044,121.50766
2026-01-26 10:45:07,500103076,YouBike2.0_玉泉公園(忠孝西路),大同區,9,16,25,營運中,忠孝西路二段/西寧北路(西北側),25.04888,121.50745
2026-01-26 10:45:07,500103077,YouBike2.0_太平國小,大同區,1,22,23,營運中,重慶北路二段184號旁,25.06189,121.51343
2026-01-26 10:45:07,500103078,YouBike2.0_明倫高中,大同區,3,29,32,營運中,承德路三段336號旁,25.07576,121.52011
2026-01-26 10:45:07,500103079,YouBike2.0_伊寧重慶北路口,大同區,1,14,15,營運中,伊寧街/重慶北路三段,25.06465,121.51335
2026-01-26 10:45:07,500103080,YouBike2.0_永樂國小,大同區,3,14,17,營運中,安西街128號對面,25.06174,121.50982
2026-01-26 10:45:07,500103081,YouBike2.0_民權延平路口(西南側),大同區,12,2,14,營運中,民權西路與延平北路二段口(西南側),25.06263,121.51107
2026-01-26 10:45:07,500103082,YouBike2.0_捷運民權西路站(1號出口),大同區,13,5,19,營運中,捷運民權西路站(1號出口),25.06277,121.51933
2026-01-26 10:45:07,500103083,YouBike2.0_承德路三段301巷,大同區,28,10,39,營運中,承德路三段299巷14號(對面公園),25.07535,121.52138
2026-01-26 10:45:07,500103084,YouBike2.0_捷運圓山站(庫倫街61巷口),大同區,0,38,38,暫停,庫倫街/庫倫街61巷口(西北側),25.07197,121.51961
2026-01-26 10:45:07,500103085,YouBike2.0_大龍國小地下停車場,大同區,12,5,17,營運中,哈密街45巷4號(對面),25.07374,121.5173
2026-01-26 10:45:07,500103086,YouBike2.0_捷運北門站(1號出口),大同區,14,12,26,營運中,塔城街/忠孝西路二段(西北側),25.04885,121.50988
2026-01-26 10:45:07,500103087,YouBike2.0_重慶北路派出所,大同區,7,10,18,營運中,重慶北路三段320-2號,25.07553,121.5136
2026-01-26 10:45:07,500103088,YouBike2.0_承德路三段251巷口,大同區,1,19,20,營運中,承德路三段219號,25.06993,121.51852
2026-01-26 10:45:07,500103089,YouBike2.0_忠和公園,大同區,9,3,12,營運中,歸綏街301號(旁),25.0581,121.50871
2026-01-26 10:45:07,500101001,YouBike2.0_捷運科技大樓站,大安區,5,23,28,營運中,復興南路二段235號前,25.02605,121.5436
2026-01-26 10:45:07,500101002,YouBike2.0_復興南路二段273號前,大安區,0,21,21,營運中,復興南路二段273號西側,25.02565,121.54357
2026-01-26 10:45:07,500101003,YouBike2.0_國北教大實小東側門,大安區,27,1,28,營運中,和平東路二段96巷7號,25.02429,121.54124
2026-01-26 10:45:07,500101004,YouBike2.0_和平公園東側,大安區,1,9,11,營運中,和平東路二段118巷33號,25.02351,121.54282
2026-01-26 10:45:07,500101005,YouBike2.0_辛亥復興路口西北側,大安區,5,11,16,營運中,復興南路二段368號,25.02153,121.54299
2026-01-26 10:45:07,500101006,YouBike2.0_復興南路二段280號前,大安區,3,24,27,營運中,復興南路二段280號,25.02429,121.54328
2026-01-26 10:45:07,500101007,YouBike2.0_復興南路二段340巷口,大安區,1,10,11,營運中,復興南路二段342號,25.02253,121.54326
2026-01-26 10:45:07,500101008,YouBike2.0_新生南路三段52號前,大安區,7,10,17,營運中,新生南路三段52號,25.02112,121.53407
2026-01-26 10:45:07,500101009,YouBike2.0_新生南路三段66號前,大安區,8,8,16,營運中,新生南路三段66號東側,25.01976,121.53384
2026-01-26 10:45:07,500101010,YouBike2.0_新生南路三段82號前,大安區,1,19,20,營運中,新生南路三段82號,25.01894,121.53361
2026-01-26 10:45:07,500101012,YouBike2.0_辛亥路一段30號前,大安區,0,8,8,營運中,辛亥路一段30號,25.01986,121.52982
2026-01-26 10:45:07,500101013,YouBike2.0_和平復興路口西北側,大安區,3,6,9,營運中,復興南路二段236號,25.02543,121.54332
2026-01-26 10:45:07,500101014,YouBike2.0_羅斯福路三段311號前,大安區,0,11,11,營運中,羅斯福路三段311號,25.01717,121.53202
2026-01-26 10:45:07,500101015,YouBike2.0_大安運動中心停車場,大安區,17,1,19,營運中,敦南街76巷28號,25.02089,121.54697
2026-01-26 10:45:07,500101016,YouBike2.0_羅斯福路三段245號前,大安區,0,8,8,營運中,羅斯福路三段245號,25.01927,121.52989
2026-01-26 10:45:07,500101018,YouBike2.0_溫州公園,大安區,1,4,5,營運中,羅斯福路三段283巷11號,25.01895,121.53156
2026-01-26 10:45:07,500101019,YouBike2.0_和平臥龍街口,大安區,21,3,24,營運中,臥龍街1號,25.024461,121.546705
2026-01-26 10:45:07,500101020,YouBike2.0_溫州停車場,大安區,0,5,5,暫停,新生南路三段54巷/溫州街口,25.02093,121.5331
2026-01-26 10:45:07,500101021,YouBike2.0_銘傳國小側門,大安區,0,7,7,營運中,羅斯福路四段21號旁天橋下,25.01385,121.53549
2026-01-26 10:45:07,500101022,YouBike2.0_捷運公館站(2號出口),大安區,1,98,99,營運中,捷運公館站(2號出口)外側,25.01491,121.53438
2026-01-26 10:45:07,500101023,YouBike2.0_第二學生活動中心,大安區,3,84,87,營運中,羅斯福路四段107號(西南側),25.01244,121.53661
2026-01-26 10:45:07,500101024,YouBike2.0_臺灣科技大學正門,大安區,5,45,50,營運中,基隆路四段43號(臺灣科技大學正門旁小側門靠田徑場),25.01451,121.54142
2026-01-26 10:45:07,500101025,YouBike2.0_臺灣科技大學側門,大安區,47,50,97,營運中,基隆路四段73巷與基隆路口,25.01295,121.53973
2026-01-26 10:45:07,500101026,YouBike2.0_公館公園,大安區,30,0,30,營運中,羅斯福路四段113巷基隆路四段41巷口,25.01137,121.54062
2026-01-26 10:45:07,500101027,YouBike2.0_臺灣科技大學後門,大安區,37,2,39,營運中,基隆路四段41巷68弄臺科帆船大樓旁,25.01182,121.54165
2026-01-26 10:45:07,500101028,YouBike2.0_臺大醫學院附設癌醫中心,大安區,20,0,20,營運中,基隆路三段155巷57號西側,25.01426,121.54382
2026-01-26 10:45:07,500101029,YouBike2.0_臺大環研大樓,大安區,9,32,41,營運中,芳蘭路/基隆路三段155巷口,25.01234,121.54503
2026-01-26 10:45:07,500101030,YouBike2.0_臺大永齡生醫工程館,大安區,33,1,34,營運中,芳蘭路51號西北側,25.0136,121.54656
2026-01-26 10:45:07,500101031,YouBike2.0_臺大男七舍前,大安區,14,6,20,營運中,長興街/長興街80巷口西側,25.01537,121.54698
2026-01-26 10:45:07,500101032,YouBike2.0_臺大男一舍前,大安區,47,13,61,營運中,長興街50號西北側,25.01637,121.54535
2026-01-26 10:45:07,500101033,YouBike2.0_臺大男六舍前,大安區,29,11,40,營運中,大安區長興街31號,25.01664,121.5452
2026-01-26 10:45:07,500101034,YouBike2.0_臺大動物醫院前,大安區,18,0,18,營運中,基隆路三段155巷/基隆路四段口,25.01576,121.54291
2026-01-26 10:45:07,500101035,YouBike2.0_臺大土木研究大樓前,大安區,21,3,24,營運中,辛亥路三段188號,25.01787,121.5476
2026-01-26 10:45:07,500101036,YouBike2.0_臺大萬才館前,大安區,18,2,20,營運中,臺大萬才館北側,25.02032,121.54497
2026-01-26 10:45:07,500101037,YouBike2.0_臺大國青大樓宿舍前,大安區,7,13,20,營運中,辛亥路三段30號西北側,25.02076,121.54432
2026-01-26 10:45:07,500101038,YouBike2.0_臺大社科院圖書館前,大安區,9,18,27,營運中,辛亥路與復興南路口西南側,25.02101,121.54284
2026-01-26 10:45:07,500101039,YouBike2.0_臺大法人語言訓練中心前,大安區,17,11,28,營運中,臺大法人語言訓練中心北側,25.02104,121.54081
2026-01-26 10:45:07,500101040,YouBike2.0_臺大綜合體育館停車場前,大安區,12,13,25,營運中,臺大綜合體育館北側,25.0222,121.53626
2026-01-26 10:45:07,500101041,YouBike2.0_辛亥新生路口東南側,大安區,36,13,50,營運中,辛亥新生路口東南側,25.02218,121.53474
2026-01-26 10:45:07,500101042,YouBike2.0_基隆長興路口東側,大安區,14,1,15,營運中,基隆長興路口東側,25.01727,121.54471
2026-01-26 10:45:07,500101091,YouBike2.0_國北教大側門南側,大安區,20,13,34,營運中,敦南街51號,25.022864,121.546622
2026-01-26 10:45:07,500101092,YouBike2.0_和平實小東北側,大安區,15,10,25,營運中,敦南街73號,25.021641,121.54704
2026-01-26 10:45:07,500101093,YouBike2.0_大安區健康服務中心,大安區,1,20,23,營運中,辛亥路三段15號,25.021469,121.544069
2026-01-26 10:45:07,500101094,YouBike2.0_辛亥泰順街口,大安區,13,7,20,營運中,辛亥泰順街口東南側,25.02193,121.53165
2026-01-26 10:45:07,500101095,YouBike2.0_臺北市芳和實驗中學,大安區,8,67,76,營運中,臥龍街170號(前),25.0189,121.55013
2026-01-26 10:45:07,500101097,YouBike2.0_臥龍樂業街口,大安區,39,21,64,營運中,臥龍街234-2號,25.01856,121.55558
2026-01-26 10:45:07,500101098,YouBike2.0_臥龍公園,大安區,0,25,25,營運中,辛亥路三段223號西側,25.01623,121.55037
2026-01-26 10:45:07,500101099,YouBike2.0_嘉興公園,大安區,4,40,44,營運中,樂業街101巷3號西北側,25.021,121.55211
2026-01-26 10:45:07,500101100,YouBike2.0_捷運麟光站(2號出口),大安區,28,41,69,營運中,和平東路三段420號東北側,25.0181,121.55929
2026-01-26 10:45:07,500101101,YouBike2.0_捷運六張犁站,大安區,6,58,64,營運中,和平東路三段410號,25.02397,121.55266
2026-01-26 10:45:07,500101102,YouBike2.0_喬治工商,大安區,14,8,22,營運中,基隆路二段166號,25.02705,121.55551
2026-01-26 10:45:07,500101103,YouBike2.0_法治公園,大安區,1,40,41,營運中,通化街189號西側,25.02694,121.55325
2026-01-26 10:45:07,500101104,YouBike2.0_捷運臺電大樓站(2號出口),大安區,1,17,18,營運中,辛亥路一段/羅斯福路三段口北側(辛亥路側),25.02021,121.52942
2026-01-26 10:45:07,500101105,YouBike2.0_和平金山路口,大安區,3,55,58,營運中,和平東路一段/金山南路二段西南側,25.02669,121.52529
2026-01-26 10:45:07,500101107,YouBike2.0_和平龍泉街口,大安區,21,12,34,營運中,和平東路一段/龍泉街口西南側,25.02638,121.52971
2026-01-26 10:45:07,500101108,YouBike2.0_和平泰順街口,大安區,7,12,19,營運中,和平東路一段/泰順街口東南側,25.02621,121.53171
2026-01-26 10:45:07,500101109,YouBike2.0_臺灣師範大學(圖書館),大安區,9,31,40,營運中,和平東路一段129號前,25.0266,121.52973
2026-01-26 10:45:07,500101110,YouBike2.0_捷運古亭站(6號出口),大安區,1,59,60,營運中,羅斯福路二段41號前,25.0276,121.52217
2026-01-26 10:45:07,500101111,YouBike2.0_捷運古亭站(5號出口),大安區,0,14,14,暫停,和平東路一段19號前,25.02715,121.52293
2026-01-26 10:45:07,500101113,YouBike2.0_臺北市立圖書館(總館),大安區,40,57,99,營運中,建國南路二段/建國南路二段151巷(橋下空間),25.02895,121.5379
2026-01-26 10:45:07,500101114,YouBike2.0_新生和平路口東北側,大安區,50,0,51,營運中,新生南路二段與和平東路二段口東北側,25.02657,121.53515
2026-01-26 10:45:07,500101115,YouBike2.0_建國和平路口西北側,大安區,49,1,50,營運中,建國南路二段與和平東路二段口西北側,25.02606,121.53738
2026-01-26 10:45:07,500101116,YouBike2.0_金華公園,大安區,24,20,44,營運中,金華街249號對面,25.02984,121.53107
2026-01-26 10:45:07,500101117,YouBike2.0_捷運東門站(3號出口),大安區,0,0,18,暫停,信義路二段128號前,25.03383,121.52815
2026-01-26 10:45:07,500101118,YouBike2.0_金甌女中,大安區,9,6,15,營運中,信義路二段與杭州南路二段東南側,25.03519,121.5245
2026-01-26 10:45:07,500101119,YouBike2.0_金杭公園,大安區,19,1,20,營運中,愛國東路21巷與杭州南路二段25巷口東南側,25.03325,121.52436
2026-01-26 10:45:07,500101120,YouBike2.0_愛國金山路口,大安區,50,7,57,營運中,愛國東路與杭州南路二段口西南側,25.03164,121.52661
2026-01-26 10:45:07,500101122,YouBike2.0_敦化南路二段293巷口南側,大安區,2,12,14,營運中,敦化南路二段293巷口南側,25.0237,121.54899
2026-01-26 10:45:07,500101123,YouBike2.0_敦化基隆路口,大安區,23,0,38,營運中,敦化南路二段218號,25.02215,121.54839
2026-01-26 10:45:07,500101124,YouBike2.0_安和路二段181巷口,大安區,28,1,29,營運中,安和路二段185號,25.02721,121.54988
2026-01-26 10:45:07,500101125,YouBike2.0_臨江街夜市(通化街101巷口),大安區,1,27,30,營運中,通化街111號,25.02952,121.55406
2026-01-26 10:45:07,500101126,YouBike2.0_臨江街夜市(基隆路),大安區,4,23,29,營運中,基隆路二段108號,25.02931,121.55721
2026-01-26 10:45:07,500101127,YouBike2.0_台北科技大學億光大樓,大安區,27,32,59,營運中,忠孝東路三段81號,25.04177,121.53833
2026-01-26 10:45:07,500101128,YouBike2.0_新生南路一段119巷口,大安區,21,42,63,營運中,新生南路一段113號,25.04003,121.53299
2026-01-26 10:45:07,500101129,YouBike2.0_幸安國小(仁愛路),大安區,26,2,28,營運中,仁愛路三段22號,25.03753,121.53523
2026-01-26 10:45:07,500101130,YouBike2.0_民榮公園,大安區,26,5,31,營運中,建國南路一段304巷45號南側,25.03534,121.5354
2026-01-26 10:45:07,500101131,YouBike2.0_復興南路1段340巷口,大安區,38,12,50,營運中,復興南路一段信義路三段147巷45弄口,25.03701,121.54348
2026-01-26 10:45:07,500101132,YouBike2.0_建國濟南路口,大安區,15,39,54,營運中,建國南路一段/濟南路三段口(東南側),25.03935,121.53828
2026-01-26 10:45:07,500101133,YouBike2.0_捷運忠孝復興站(2號出口),大安區,0,0,43,暫停,復興南路一段/仁愛路三段123巷13弄(西北側),25.04035,121.5436
2026-01-26 10:45:07,500101134,YouBike2.0_捷運大安站(4號出口),大安區,1,12,13,營運中,信義路4段6號(前),25.0332,121.5439
2026-01-26 10:45:07,500101135,YouBike2.0_捷運大安站(2號出口),大安區,5,53,60,營運中,信義路3段143號(前),25.03358,121.54141
2026-01-26 10:45:07,500101136,YouBike2.0_信義大安路口(信維大樓),大安區,1,17,18,營運中,信義路四段74號(前),25.03317,121.54639
2026-01-26 10:45:07,500101137,YouBike2.0_龍門廣場,大安區,35,35,70,營運中,敦化南路一段與敦化南路一段236巷口,25.04092,121.54825
2026-01-26 10:45:07,500101138,YouBike2.0_仁愛安和路口,大安區,27,6,33,營運中,仁愛路四段258號前,25.03754,121.55285
2026-01-26 10:45:07,500101139,YouBike2.0_信義敦化路口,大安區,36,16,52,營運中,信義路四段155號前,25.03333,121.54977
2026-01-26 10:45:07,500101140,YouBike2.0_仁愛國中,大安區,5,20,25,營運中,安和路一段75號(對面),25.03706,121.55166
2026-01-26 10:45:07,500101141,YouBike2.0_捷運信義安和站(2號出口),大安區,2,21,24,營運中,信義路四段188號前,25.03304,121.55171
2026-01-26 10:45:07,500101142,YouBike2.0_八德市場,大安區,25,5,30,營運中,市民大道三段170號,25.04463,121.53665
2026-01-26 10:45:07,500101143,YouBike2.0_昌隆公園,大安區,16,0,16,營運中,市民大道三段206號西側,25.04448,121.53946
2026-01-26 10:45:07,500101144,YouBike2.0_捷運大安森林公園站(2號出口),大安區,13,55,69,營運中,捷運大安森林公園站(2號出口)西側,25.03332,121.53435
